"Miller_GB_Immune_B/P","IRF4","CD79A","POU2AF1","TNFRSF17","LAX1","CKAP2","IGHG1","IGHV1-69","IGHHA1","IGKC","IGKV3-20","IGJ","LOC91316","FAM20B","IGKV4-1","IGHD","NTN3","IGLJ3","IGLL3","IGKV1D-13","LOC652493","IGHM","IGHA1","IGLV1-44","LOC100130100","IGHV3-23","LOC100287723"
"Miller_GB_Immune_T/NK","HLA-E","TNFAIP3","HCLS1","INPP5D","PIK3CD","CD48","MFNG","CD37","GMFG","SELL","FGL2","ARHGAP25","LCK","IL10RA","SASH3","PTPRCAP","CSF2RB","CD3E","GZMA","CD27","CCR7","GZMK","CCR2","LTB","PRKCB","CORO1A","TRAC","YME1L1","IL16","CD247","SH2D1A","GPR18","TRBC1","ITK","EVI2B","FYB","IL23A","PTPRC","CD3D","RAC2","NKG7","CTSW","KLRB1","XCL2","LPXN","GIMAP5","ARHGAP15","GIMAP6","PVRIG"
"Miller_GB_Immune_M/D","CSF1R","HLA-DPA1","HLA-DPB1","CD4","HLA-DQB1","LST1","HLA-DMA///HLA-DMB","EVI2A","HLA-DRA","CYBB","HLA-DMB","DOCK2","ALOX5AP","LAT2","SRGN","HLA-DRB1","CD74","PTPRC","HLA-DQA1","EVI2B","FGL2","HLA-E"
"th1","cGZMB","GNLY","IFNG","IRF1","CD3Z","CD8A","TBX21","TNFRSF10A"
"Stoll_IFgamma_pr_T","cCXCL13","CXCL11","CCL12","CLL5","XCL1","CCL17","CCL2","CCL23","CXCL10","IFNG","CD3G","CD3D","CD3E","CD8B","CD7","CD25A","CTLA4","CD28","PRF1","GZMB","GZMM","CD83"
"NFKB","cAPOL3","ATP2C1","BCL10","BCL3","BIRC2","BST2","CANT1","CARD10","CARD14","CARD4","CASP1","CASP8","CD40","CFLAR","CHUK","CXXC5","ECM1","ECT2","EDARADD","EDG2","EEF1D","F2R","FADD","FASLG","FKBP1A","FLNA","G3BP2","GJA1","GOLT1B","HMOX1","HTR2B","IKBKE","IKBKG","IL10","IRAK1","IRAK2","LGALS1","LGALS9","LITAF","LTBR","MALT1","MAP3K3","MAP3K7IP2","MYD88","NDFIP1","NDFIP2","NEK6","NFKBIA","NKIRAS1","NKIRAS2","PDCD11","PLK2","PPM1A","PPP5C","PRDX4","REL","RELA","RFP2","RHOA","RHOC","RHOH","RIPK1","RIPK2","RPL17","SECTM1","SLC20A1","SLC35B2","SQSTM1","STAT1","TBK1","TFG","TIAF1","TLR1","TLR3","TLR4","TLR6","TLR8","TNFRSF10A","TNFRSF10B","TNFRSF1A","TNFRSF7","TNFSF10","TNFSF14","TRADD","TRAF5","TRAF6","TRIF","TRIM38","VAPA","ZDHHC13","ZDHHC17"
"Inflammatory_response","cADORA1","ADORA3","AGER","AHSG","AIF1","ALOX15","ALOX5","ALOX5AP","ANXA1","AOAH","AOC3","AOX1","APOA2","APOL3","ATRN","ATRNL1","AZU1","BCL6","BDKRB1","BDKRB2","BLNK","C1QR1","C3","C3AR1","C5","CCL1","CCL11","CCL13","CCL16","CCL17","CCL18","CCL19","CCL2","CCL20","CCL21","CCL22","CCL23","CCL24","CCL25","CCL26","CCL4","CCL5","CCL7","CCL8","CCR1","CCR2","CCR3","CCR4","CCR7","CD14","CD40","CD40LG","CD74","CD97","CEBPB","CKLF","CRP","CX3CL1","CXCL1","CXCL10","CXCL11","CXCL12","CXCL13","CXCL14","CXCL16","CXCL2","CXCL3","CXCL5","CXCL6","CXCL9","CYBB","DOCK2","EDG3","EPHX2","F11R","FOS","FPR1","GPR68","HDAC4","HDAC5","HDAC9","HPSE","HRH1","IFNA2","IL10","IL10RB","IL13","IL17B","IL17C","IL17D","IL17F","IL18RAP","IL1A","IL1B","IL1F6","IL1R1","IL1RN","IL20","IL22","IL31RA","IL5","IL8","IL8RA","IL8RB","IL9","IRAK2","IRF7","ITGB2","KLKB1","KLRG1","KNG1","LTA4H","LTB4R","LY64","LY75","LY86","LY96","MEFV","MGLL","MIF","MMP25","MYD88","NCR3","NFAM1","NFATC3","NFATC4","NFE2L1","NFKB1","NFRKB","NFX1","NMI","NOS2A","NR3C1","ORM1","PARP4","PF4","PLA2G2D","PLA2G2E","PLA2G7","PRDX5","PREX1","PRG2","PRG3","PROCR","PROK2","PTAFR","PTGS2","PTX3","REG3A","RIPK2","S100A12","S100A8","S100A9","SCUBE1","SELE","SERPINA3","SFTPD","SPP1","SYK","TACR1","TIRAP","TLR1","TLR10","TLR2","TLR3","TLR4","TLR5","TLR6","TLR7","TLR8","TLR9","TNF","TNFAIP6","TOLLIP","TPST1","TRIF","XCR1"
"B_Cell","cALG5","AMPD1","AP1","B4GALT3","BAFFR","BANK1","BCL11A","BCMA","BCNP1","BLK","BLNK","BMP8B","BRDG1","C14orf138","C19orf10","C20orf31","C21orf83B","CD19","CD20","CD79A","CD79B","COPEB","CPNE5","CXCR5","DDOST","DKFZp667L0210","DTNB","EAF2","EIF2AK3","ELL2","ERN1","ERP70","EST","FBXO18","FCRH1","FCRH2","FKBP11","FLJ20202","FLJ22625","FLJ23235","FLJ31364","FLJ43842","FREB","GNG7","GPRC5D","HTPAP","IRTA2","KIAA0102","KIAA0125","KIAA0746","KIAA1384","LOC220213","LOC51061","LOC51061","LZTFL1","MAN1A1","MANEA","MGC15606","MTND6","NALP7","NGLY1","OSBPL10","PACAP","PAX5","PC4","PNOC","POU2AF1","QRSL1","RALGPS2","RPN1","SCFD1","SEC24A","SMCY","SPATS2","SPIB","SSR1","STCH","TCF3","TCL1A","TLOC1","TLR10","TRA1","TRAM1","TRAM2","TXNDC5","UBE2G1","UBE2J1","Ufm1","VIL2","VPREB3","WNT10A"
"Dendritic_Cell","ca1/3GTP","ABTB2","ADAM12","ALOX15","CBR3","CCL13","CCL17","CD1A","CD1B","CD1E","CD86","CG018","CHST7","CLECSF13","CLIC2","CNOT10","CRLF2","CXCL11","DCNP1","EHD4","EST","FLJ13089","FLJ23230","FLJ35936","FLJ40614","FLN29","FNBP2","FSCN1","G1P3","GRSF1","H6PD","HLA-DQ-alpha","HLA-DRB3","HLA-DRB4","HMG20B","HMOX1","HOZFP","IFIT1","KIAA1404","Lectin","LOC253782","LOC284018","LOC93082","MDA5","MDS010","MGC20700","MMP12","MOB4A","MX1","NAGPA","NR4A3","NT5C3","NUP62","NYREN18","OAS1","OATPRP4","PDL2","PLDN","PVRL2","RAB30","RAB9A","RASSF4","RhoGAP2","SLC27A3","SN","SPRED2","TBC1D13","TTYH2","UBD","USP18"
"Lymphoid","c3HEXO","AIM2","AnnexinII","ANP32E","AP1GBP1","APOBEC3A","ARL7","ARPC5L","ASXL1","ATM","BACH2","BATF","BCL11B","BHLHB2","BTLA","BTN3A2","BUB3","C14orf61","C1orf33","C1QBP","C21orf106","C6orf129","CARD11","CBLB","CBX3","CCND2","CD160","CD2","CD3Z","CD69","CD7","CD96","CDC25B","CDK6","CDT1","CENPH","CGI-09","CHEK1","CHST12","CISH","CKS2","CPSF5","CRSP3","CTSW","DDX21","DEFA4","DKC1","DKFZP564O0463","DKFZp762C1112","DNAJC1","DUT","EDG8","EOMES","EPC1","EST","EVER1","EVER2","FAM29A","FANCD2","FBXO5","FCRH3","FEN1","FKSG14","FKSG79","FLJ12643","FLJ12994","FLJ20249","FLJ21438","FLJ22457","FLJ32255","FLJ36837","FLJ39739","FLJ39873","FUS","GITR","GLCCI1","GMPPB","GNG2","GNLY","GPR114","GPR18","GTPBP4","GZMA","GZMB","GZMH","GZMM","helios-3","HELLS","HGLF","hIAN2","HMGB1","IAN4L1","ICAM2","IFI16","IFNG","IL2RB","ITGB7","ITK","ITM1","ITPKB","KA6","KIAA0101","KIAA0379","KIAA1509","KIAA2010","KIF2C","KIR2DL1","KLF12","KLIP1","KLRB1","KLRC3","KLRC4","KLRD1","KLRG1","KSP37","LAP2","LCK","LFIO9330","LIF","LOC197135","LOC283989","LOC342616","LOC348235","LOC51320","LOC56854","LOC56902","LTA","LY9","LYAR","MAD2L1","MAP4K1","MCM10","MCM2","MCM6","MCM7","MCOLN1","MGAT2","MGC16044","MGC23244","MGC24001","MGC3067","MGC5244","MGC61571","MKI67IP","MYBL1","NCR3","NDFIP2","NFATC3","NK4","NKG7","NOD3","NOP5/NOP58","NUSAP1","P2RX5","PA2G4","PAI-RBP1","PAICS","PAPOLA","PASK","PC4","PCNA","PDK1","PHF19","PIM2","POLR1B","PPP1R2","PRDM2","PRF1","PRKCH","PRKCQ","PRKX","PRO2000","PRSS1","PTGDR","PTPN4","PTPN7","PTPRCAP","PTTG1","RACGAP1","RAMP","RASA2","RASGRP2","RFC4","RIOK1","RNF125","RORA","RPA3","RPIA","RRM2","SAMD3","SDF2L1","SEPT1","SEPT6","SFRS2","SH2D2A","SLC7A5","SMC2L1","SMC4L1","SNRPA1","SOS1","SP100","SP4","SSR1","STAT4","STIP1","SYNE2","T2BP","TAF4B","TBX21","TCF19","TCF3","TNFRSF7","TNFSF6","TOP2A","TOSO","TRA@","TRIPIN","TYMS","UHRF1","UNC84B","VLIG-1","WBSCR22","WDR4","XCL1","XCL2","ZAP70","ZBP1","ZC3HAV1","ZNF101","ZNF137","ZNF367","ZNFN1A3"
